"gridg0","group.id","month","timegroups"
"336267","S266094795",8,"2025"
"336267","S264951589",8,"2025"
"336267","S265346574",8,"2025"
"336267","S265137438",8,"2025"
"336267","S267730370",8,"2025"
"336267","S265751637",8,"2025"
"333674","S271016308",8,"2025"
"336267","S269114209",8,"2025"
"336267","S264952261",8,"2025"
"336267","S265343467",8,"2025"
"336267","S264951874",8,"2025"
"336267","S264949690",8,"2025"
"336267","S264605250",8,"2025"
"336267","S264952049",8,"2025"
"336267","S265751895",8,"2025"
"336267","S267729475",8,"2025"
"336267","S266097228",8,"2025"
"336267","S266710115",8,"2025"
"336267","S264382261",8,"2025"
"336267","S266097911",8,"2025"
"336267","S267729565",8,"2025"
"336267","S264951396",8,"2025"
"336267","S264949529",8,"2025"
"336267","S265751770",8,"2025"
"336267","S266093714",8,"2025"
"336267","S267730901",8,"2025"
"336267","S266096786",8,"2025"
"336267","S266735245",8,"2025"
"336267","S266735427",8,"2025"
"336267","S269114089",8,"2025"
"334972","S268166318",8,"2025"
"336267","S265338784",8,"2025"
"336267","S267730714",8,"2025"
"336267","S264381493",8,"2025"
"336267","S267730165",8,"2025"
"336267","S267730611",8,"2025"
"336267","S265753099",8,"2025"
"336267","S267729811",8,"2025"
"336267","S266099335",8,"2025"
"336267","S265338877",8,"2025"
"336267","S265753725",8,"2025"
"336267","S265752123",8,"2025"
"336267","S264381761",8,"2025"
"336267","S266735087",8,"2025"
"336267","S266033175",8,"2025"
"336267","S264382041",8,"2025"
"336267","S264952446",8,"2025"
"336267","S265969277",8,"2025"
"336267","S266094266",8,"2025"
"336267","S267729891",8,"2025"
"336267","S266936113",8,"2025"
"336267","S264382545",8,"2025"
"336267","S264952993",8,"2025"
"336267","S266735639",8,"2025"
"329143","S267994358",8,"2025"
"329143","G15375076",8,"2025"
"329143","S269405869",8,"2025"
"328493","G15375075",8,"2025"
"329793","G15379837",8,"2025"
"330440","G15479702",8,"2025"
"336274","S270318865",8,"2025"
"336275","S270318412",8,"2025"
"336274","S270318490",8,"2025"
"331088","G15315619",8,"2025"
"330440","S267523834",8,"2025"
"336274","S269813016",8,"2025"
"336274","S269821301",8,"2025"
"336274","S269771346",8,"2025"
"336274","S269759264",8,"2025"
"330440","S267523883",8,"2025"
"336274","S269929210",8,"2025"
"336274","S269801093",8,"2025"
"345392","S269773407",8,"2025"
"345392","S269773355",8,"2025"
"346042","S270316040",8,"2025"
"346042","S269773278",8,"2025"
"346042","S269835674",8,"2025"
"346042","S270316018",8,"2025"
"346042","S269773072",8,"2025"
"313577","S268368004",8,"2025"
"313577","S268688646",8,"2025"
"313577","S268376472",8,"2025"
"289076","S264944602",8,"2025"
"292297","G15428901",8,"2025"
"292297","G15572143",8,"2025"
"292297","S267524920",8,"2025"
"292297","S265967872",8,"2025"
"292297","G15469908",8,"2025"
"292297","G15353425",8,"2025"
"292297","G16054151",8,"2025"
"292297","S268928965",8,"2025"
"292947","S267525098",8,"2025"
"292297","S265593262",8,"2025"
"292297","S268697648",8,"2025"
"292297","S267585680",8,"2025"
"292297","G15469909",8,"2025"
"292297","S268804186",8,"2025"
"292947","S268898084",8,"2025"
"292297","S267729647",8,"2025"
"292297","S265799041",8,"2025"
"292297","G15332703",8,"2025"
"292297","S267524738",8,"2025"
"292297","S268704702",8,"2025"
"292297","S267762420",8,"2025"
"292947","S298342022",8,"2025"
"292297","S269407657",8,"2025"
"292297","S266033526",8,"2025"
"292297","S266718018",8,"2025"
"292297","S271615026",8,"2025"
"289699","S265631217",8,"2025"
"290348","S264943136",8,"2025"
"291000","G15306168",8,"2025"
"291650","S268932347",8,"2025"
"290348","S285433413",8,"2025"
"290348","S268582513",8,"2025"
"290348","S268245438",8,"2025"
"289699","S265633408",8,"2025"
"290348","G15422776",8,"2025"
"291000","G15306084",8,"2025"
"291000","S268732475",8,"2025"
"290348","G15492421",8,"2025"
"289049","G15572154",8,"2025"
"289049","G15572141",8,"2025"
"289700","S270280419",8,"2025"
"289049","G15572153",8,"2025"
"289049","G15572138",8,"2025"
"289700","G15464018",8,"2025"
"292297","S266022751",8,"2025"
"292297","S265963110",8,"2025"
"292297","G15428908",8,"2025"
"291650","G15309784",8,"2025"
"291650","S268882782",8,"2025"
"290348","G15422778",8,"2025"
"292297","S265998454",8,"2025"
"291650","S268876194",8,"2025"
"290348","G15428911",8,"2025"
"291650","S268876246",8,"2025"
"289699","G15572152",8,"2025"
"291650","S267317288",8,"2025"
"291000","S266921214",8,"2025"
"291000","S266291230",8,"2025"
"290348","S268193267",8,"2025"
"290348","S268339845",8,"2025"
"292297","G15428892",8,"2025"
"292297","G15384801",8,"2025"
"292297","S265977937",8,"2025"
"291650","S267125273",8,"2025"
"292297","G15492424",8,"2025"
"292297","S267744142",8,"2025"
"292297","S268896752",8,"2025"
"289699","G15572136",8,"2025"
"292297","S265773699",8,"2025"
"292297","G15332702",8,"2025"
"292297","G15403483",8,"2025"
"292297","G15386004",8,"2025"
"292297","G15403467",8,"2025"
"292297","G15437244",8,"2025"
"292297","G15403441",8,"2025"
"292297","S264695262",8,"2025"
"292297","S267757634",8,"2025"
"292297","S268696708",8,"2025"
"292297","S267743831",8,"2025"
"292297","S269588207",8,"2025"
"289700","S265118147",8,"2025"
"291650","G15412780",8,"2025"
"289699","S266223403",8,"2025"
"290348","G15464035",8,"2025"
"292297","G15386005",8,"2025"
"290348","S266226895",8,"2025"
"292297","S267501654",8,"2025"
"292297","G15403472",8,"2025"
"291650","S268350028",8,"2025"
"292297","G15403469",8,"2025"
"292297","G15403453",8,"2025"
"292297","S266772974",8,"2025"
"291000","S264414803",8,"2025"
"292297","G15403450",8,"2025"
"214297","S268343027",8,"2025"
"220160","G15327023",8,"2025"
"220160","G15327020",8,"2025"
"220160","G15327024",8,"2025"
"220158","G15471338",8,"2025"
"220808","G15463914",8,"2025"
"220808","G15336273",8,"2025"
"220160","G15408971",8,"2025"
"220160","S273867627",8,"2025"
"220160","G15408974",8,"2025"
"220809","G15463913",8,"2025"
"220158","S264680072",8,"2025"
"220160","S273679556",8,"2025"
"222109","S268249950",8,"2025"
"220160","G15408970",8,"2025"
"222109","G15571183",8,"2025"
"222109","S264680159",8,"2025"
"220158","S270417428",8,"2025"
"222108","S270416241",8,"2025"
"220160","G15408973",8,"2025"
"220158","S264679528",8,"2025"
"220160","G15408972",8,"2025"
"220160","G15327022",8,"2025"
"220809","G15471333",8,"2025"
"220160","G15327018",8,"2025"
"222109","S270292015",8,"2025"
"220160","G15327021",8,"2025"
"214297","S267322325",8,"2025"
"222108","S277224408",8,"2025"
"221459","S270416686",8,"2025"
"220160","S272767054",8,"2025"
"220808","G15471337",8,"2025"
"220809","S270565791",8,"2025"
"220158","S270417332",8,"2025"
"220159","G15336269",8,"2025"
"220159","S270331645",8,"2025"
"220809","G15336275",8,"2025"
"220809","S270417013",8,"2025"
"220159","S270290792",8,"2025"
"219509","S264679620",8,"2025"
"219509","S264680101",8,"2025"
"220158","G15336274",8,"2025"
"220158","S270292713",8,"2025"
"220158","S264679780",8,"2025"
"219509","G15471332",8,"2025"
"220160","G15327019",8,"2025"
"220159","S264679699",8,"2025"
"214297","S267494584",8,"2025"
"214297","S267366020",8,"2025"
"69444","S275165031",9,"2025"
"68794","S274748331",9,"2025"
"68794","S274991201",9,"2025"
"1221","S273310442",9,"2025"
"1221","S273722344",9,"2025"
"3822","G15779686",9,"2025"
"1221","G15523760",9,"2025"
"3821","G15779668",9,"2025"
"3822","G15779663",9,"2025"
"3821","S272751240",9,"2025"
"3822","G15523758",9,"2025"
"1221","G15779679",9,"2025"
"1221","G15523762",9,"2025"
"1221","S276226373",9,"2025"
"3822","G15779664",9,"2025"
"134139","G15605228",9,"2025"
"134788","S305498084",9,"2025"
"308730","S276581526",9,"2025"
"308730","S276581607",9,"2025"
"319116","S281859548",9,"2025"
"319117","S281859556",9,"2025"
"319116","S275915097",9,"2025"
"319117","S281859504",9,"2025"
"318467","S271908838",9,"2025"
"319117","S275489048",9,"2025"
"318467","S274135025",9,"2025"
"318466","S272514199",9,"2025"
"318466","S272698855",9,"2025"
"318466","S272325473",9,"2025"
"317816","S273013244",9,"2025"
"318467","S273841002",9,"2025"
"315866","S273019509",9,"2025"
"289113","S273251116",9,"2025"
"289112","G15801078",9,"2025"
"289111","S271386605",9,"2025"
"289113","S273249138",9,"2025"
"289108","S276586205",9,"2025"
"289112","S276585830",9,"2025"
"289112","S288744847",9,"2025"
"289112","S272681017",9,"2025"
"289763","S307863820",9,"2025"
"288460","S272848465",9,"2025"
"288457","S275176234",9,"2025"
"289113","S276981915",9,"2025"
"288457","S275182442",9,"2025"
"289111","S271065887",9,"2025"
"289757","S284552536",9,"2025"
"300902","S273814376",9,"2025"
"300901","S272337657",9,"2025"
"286558","S275528114",9,"2025"
"293077","G15652616",9,"2025"
"293727","G15652614",9,"2025"
"293077","G15652615",9,"2025"
"287208","S276240122",9,"2025"
"286556","S273909736",9,"2025"
"286556","S273908794",9,"2025"
"286556","S271825191",9,"2025"
"286549","G15530558",9,"2025"
"286549","G15637692",9,"2025"
"289124","S271918951",9,"2025"
"262981","S271011947",9,"2025"
"263634","S276201508",9,"2025"
"263634","S275677578",9,"2025"
"263634","S282302794",9,"2025"
"263634","S277549720",9,"2025"
"261003","S273976868",9,"2025"
"261653","S271787822",9,"2025"
"211567","S273476614",9,"2025"
"212219","S273476784",9,"2025"
"212219","S273476712",9,"2025"
"212219","S273477505",9,"2025"
"212219","S273477050",9,"2025"
"212219","S273477214",9,"2025"
"212219","S273477407",9,"2025"
"210917","S278884347",9,"2025"
"212219","S273476881",9,"2025"
"123630","S274816993",9,"2025"
"123630","S275954278",9,"2025"
"123630","S275486211",9,"2025"
"123630","S274567719",9,"2025"
"123630","S275160668",9,"2025"
"123630","S274175931",9,"2025"
"123630","S274007544",9,"2025"
"118433","S280751884",9,"2025"
"122980","S282665899",9,"2025"
"122979","G15747768",9,"2025"
"122979","G15622705",9,"2025"
"122979","G15622848",9,"2025"
"122979","S275388233",9,"2025"
"123630","G15497444",9,"2025"
"122979","S275387799",9,"2025"
"122980","S276017393",9,"2025"
"122979","G15747778",9,"2025"
"122980","G15599018",9,"2025"
"122979","S275387943",9,"2025"
"122980","S273247674",9,"2025"
"122979","G15622858",9,"2025"
"122979","G15622829",9,"2025"
"122979","S275387989",9,"2025"
"122979","S275387753",9,"2025"
"122979","S275387704",9,"2025"
"122979","G15622872",9,"2025"
"122980","S274577530",9,"2025"
"123630","S272675755",9,"2025"
"123630","S273386126",9,"2025"
"122980","S274203081",9,"2025"
"122980","S273301320",9,"2025"
"122979","G15719232",9,"2025"
"122979","S275388117",9,"2025"
"122979","G15747763",9,"2025"
"122980","S273324895",9,"2025"
"122979","S275388185",9,"2025"
"118433","S273165474",9,"2025"
"122979","S275388054",9,"2025"
"122979","G15747775",9,"2025"
"122979","G15622785",9,"2025"
"118433","G15607431",9,"2025"
"122979","G15747757",9,"2025"
"122979","G15747771",9,"2025"
"253604","S277570189",9,"2025"
"253605","S276950776",9,"2025"
"253605","S276950680",9,"2025"
"253604","S277570040",9,"2025"
"253602","S277121487",9,"2025"
"253605","S277123739",9,"2025"
"253602","S277569406",9,"2025"
"253605","S277123706",9,"2025"
"253602","S277569113",9,"2025"
"253603","S277568910",9,"2025"
"253602","S277569664",9,"2025"
"253602","S277118805",9,"2025"
"253604","S277570543",9,"2025"
"253604","S277567734",9,"2025"
"253604","S277123622",9,"2025"
"253605","S276951071",9,"2025"
"220436","S274206388",9,"2025"
"220436","S272199064",9,"2025"
"220436","S275492773",9,"2025"
"204223","S304479493",9,"2025"
"208054","G15635091",9,"2025"
"208054","S273263176",9,"2025"
"208054","G15599259",9,"2025"
"208054","S274611495",9,"2025"
"208054","S274611532",9,"2025"
"208054","S273828413",9,"2025"
"208054","S284419770",9,"2025"
"245733","G15598882",9,"2025"
"248336","G15598098",9,"2025"
"243164","G15590456",9,"2025"
"241214","S274586925",9,"2025"
"244412","G15591438",9,"2025"
"247701","S275070432",9,"2025"
"242462","G15590082",9,"2025"
"242458","G15589745",9,"2025"
"241808","G15611448",9,"2025"
"242459","G15598305",9,"2025"
"245739","S275082030",9,"2025"
"243108","G15589811",9,"2025"
"243107","G15605913",9,"2025"
"242458","G15621710",9,"2025"
"243108","G15621712",9,"2025"
"243107","G15605909",9,"2025"
"243114","G15605742",9,"2025"
"248984","G15613372",9,"2025"
"245730","S274151654",9,"2025"
"243109","G15598304",9,"2025"
"242516","G15589658",9,"2025"
"241160","G15597544",9,"2025"
"243763","S274577572",9,"2025"
"236657","G15587232",9,"2025"
"246394","S284413340",9,"2025"
"243764","G15605744",9,"2025"
"247701","S275077757",9,"2025"
"248336","G15589885",9,"2025"
"244411","G15612642",9,"2025"
"245729","G15598092",9,"2025"
"246380","G15621940",9,"2025"
"246380","G15621755",9,"2025"
"246393","G15606342",9,"2025"
"245729","G15597939",9,"2025"
"245739","S275082212",9,"2025"
"243759","G15621711",9,"2025"
"243115","G15605743",9,"2025"
"243150","S274743522",9,"2025"
"243763","G15605741",9,"2025"
"242461","G15626302",9,"2025"
"244409","G15669236",9,"2025"
"243109","G15591639",9,"2025"
"244411","G15591443",9,"2025"
"244410","G15591640",9,"2025"
"238608","G15616731",9,"2025"
"245730","S275169121",9,"2025"
"217874","S275351384",9,"2025"
"217874","S276940066",9,"2025"
"217874","S275565810",9,"2025"
"217874","S275565490",9,"2025"
"217874","S275566201",9,"2025"
"228272","S274579134",9,"2025"
"365474","S291559025",9,"2025"
"365475","S291558901",9,"2025"
"365474","S291556262",9,"2025"
"365475","S291556689",9,"2025"
"365475","S291558431",9,"2025"
"365475","S291558631",9,"2025"
"365474","S291559289",9,"2025"
"365474","S291559572",9,"2025"
"365474","S291559455",9,"2025"
"365475","S291558046",9,"2025"
"365475","S291558740",9,"2025"
"365475","S291557817",9,"2025"
"357717","S271202590",9,"2025"
"357717","S271349341",9,"2025"
"357717","S272154208",9,"2025"
"358367","S271676406",9,"2025"
"358367","S272143864",9,"2025"
"357717","S271193393",9,"2025"
"358367","S273484803",9,"2025"
"357717","S275531592",9,"2025"
"357717","S271676616",9,"2025"
"357717","S271901093",9,"2025"
"358367","S272667592",9,"2025"
"357717","S271007731",9,"2025"
"355776","G15589451",9,"2025"
"357717","S272523334",9,"2025"
"357717","S271506661",9,"2025"
"357717","S271007603",9,"2025"
"355776","G16111059",9,"2025"
"355777","G16111062",9,"2025"
"355776","G16111060",9,"2025"
"355777","G16111063",9,"2025"
"355777","S271227817",9,"2025"
"355776","S273830970",9,"2025"
"355776","G16111061",9,"2025"
"355776","S271379850",9,"2025"
"358367","S273013230",9,"2025"
"358367","S282035962",9,"2025"
"358366","G15589511",9,"2025"
"355776","S274858934",9,"2025"
"355776","S272695739",9,"2025"
"355777","G16111058",9,"2025"
"355776","S272688896",9,"2025"
"359656","G15801346",9,"2025"
"359657","G15801343",9,"2025"
"359656","S276409694",9,"2025"
"359656","S273502959",9,"2025"
"360946","S294284595",9,"2025"
"360946","S271937554",9,"2025"
"360946","S272559837",9,"2025"
"360946","S271255870",9,"2025"
"352501","S274821479",9,"2025"
"351852","S278798106",9,"2025"
"348601","G15530392",9,"2025"
"347306","S272686579",9,"2025"
"342756","S271448423",9,"2025"
"347306","S274328957",9,"2025"
"349250","S279072043",9,"2025"
"348601","G15663519",9,"2025"
"348601","G15663510",9,"2025"
"231803","S276944902",9,"2025"
"231803","S282439891",9,"2025"
"231803","S276945182",9,"2025"
"230504","S274382170",9,"2025"
"247357","S272777088",9,"2025"
"394038","G15557243",9,"2025"
"395353","S274160916",9,"2025"
"86660","G15502261",9,"2025"
"87309","S274444763",9,"2025"
"86009","S272349902",9,"2025"
"87309","S274746282",9,"2025"
"87959","S274345486",9,"2025"
"87310","G15539816",9,"2025"
"86009","S274692355",9,"2025"
"86660","G15605576",9,"2025"
"87309","G15632722",9,"2025"
"86009","G15652153",9,"2025"
"85359","G15634147",9,"2025"
"87960","S272164887",9,"2025"
"87309","G15599410",9,"2025"
"87959","G15589864",9,"2025"
"86660","S272009712",9,"2025"
"87310","S273053637",9,"2025"
"87309","S271693909",9,"2025"
"87960","S272362695",9,"2025"
"85359","S272016084",9,"2025"
"85359","G15556736",9,"2025"
"86009","G15556735",9,"2025"
"87960","S273829549",9,"2025"
"86009","G15502518",9,"2025"
"86009","S272258905",9,"2025"
"87309","G15652154",9,"2025"
"86660","S271917491",9,"2025"
"86009","S274060050",9,"2025"
"86009","S275703780",9,"2025"
"85359","G15502589",9,"2025"
"86660","G15507405",9,"2025"
"86660","S271722425",9,"2025"
"87960","S274156834",9,"2025"
"87960","S271679461",9,"2025"
"87960","S271035096",9,"2025"
"87960","S272852238",9,"2025"
"87309","G15598201",9,"2025"
"85359","S271729234",9,"2025"
"86009","S274445355",9,"2025"
"87309","G15507201",9,"2025"
"87310","S273545795",9,"2025"
"87960","S271544900",9,"2025"
"87309","S273115602",9,"2025"
"87960","S271196194",9,"2025"
"86660","S273053439",9,"2025"
"87960","S272690785",9,"2025"
"86009","S274054933",9,"2025"
"87960","S271534324",9,"2025"
"87960","S273670898",9,"2025"
"87309","S276006558",9,"2025"
"86660","S273248737",9,"2025"
"87960","S271512180",9,"2025"
"86660","G15549871",9,"2025"
"87309","S275031247",9,"2025"
"87960","S273476564",9,"2025"
"86009","S273545770",9,"2025"
"86009","G15634151",9,"2025"
"87309","S274598964",9,"2025"
"86009","S273546708",9,"2025"
"86009","G15502519",9,"2025"
"86009","G15634090",9,"2025"
"87309","S273534683",9,"2025"
"86009","S273071672",9,"2025"
"71038","S277182223",9,"2025"
"76262","G15478086",9,"2025"
"74299","G15653538",9,"2025"
"75600","G15524542",9,"2025"
"74299","G15653543",9,"2025"
"71038","S274605936",9,"2025"
"72337","S275954550",9,"2025"
"80153","S273548212",9,"2025"
"75600","G15524575",9,"2025"
"71038","S276591569",9,"2025"
"76262","G15502296",9,"2025"
"70387","S275925824",9,"2025"
"72998","G15639021",9,"2025"
"74299","G15653541",9,"2025"
"71038","S276591124",9,"2025"
"75600","S274984985",9,"2025"
"74299","G15653537",9,"2025"
"75600","G15605643",9,"2025"
"71038","S272034225",9,"2025"
"72998","G15639022",9,"2025"
"70389","G15639989",9,"2025"
"74299","G15653544",9,"2025"
"76262","S277590658",9,"2025"
"70388","S274617417",9,"2025"
"71038","G15639970",9,"2025"
"74299","G15653545",9,"2025"
"71038","S276634831",9,"2025"
"74950","S271505969",9,"2025"
"93108","G15564087",9,"2025"
"99616","S275673917",9,"2025"
"93106","G15769146",9,"2025"
"114564","S272344323",9,"2025"
"114564","S274824734",9,"2025"
"114564","S273021981",9,"2025"
"114564","S274150650",9,"2025"
"114564","S273842210",9,"2025"
"114564","S273978594",9,"2025"
"113917","S276275988",9,"2025"
"114564","S273703731",9,"2025"
"76227","G15610769",9,"2025"
"75576","S272418854",9,"2025"
"76226","S274280027",9,"2025"
"75576","S287920511",9,"2025"
"75576","S272416084",9,"2025"
"76226","S274279809",9,"2025"
"75576","G16544220",9,"2025"
"74930","S272557490",9,"2025"
"74929","S275164715",9,"2025"
"74930","S272344049",9,"2025"
