"LOCALITY.ID","LATITUDE","LONGITUDE"
"L16637811",26.8820489,88.4734488
"L16696043",27.0371389,88.0762231
"L16682850",26.8866699,88.1906891
"L16868463",27.0093744,88.2402831
"L16682661",27.033486,88.055838
"L16696006",27.0315674,88.0684018
"L16682563",27.0063204,88.0918124
"L16572369",26.9471693,88.4424624
"L16729712",26.8335758,88.2634092
"L16730306",27.047342,88.345765
"L16682721",27.1400662,88.0022993
"L16582172",26.8716774,88.1939149
"L16652971",26.9880352,88.120139
"L19573122",26.9949016,88.2851887
"L16582023",26.8232218,88.2369309
"L16729717",26.834311,88.265191
"L16760840",27.0693739,88.3471809
"L16584134",22.7481377,88.355365
"L16581100",22.9263917,88.3714908
"L16637327",22.8103033,88.3273633
"L16753746",22.8404506,88.1395598
"L16623017",22.7939817,88.29414
"L16512999",22.8181855,88.2786364
"L16637548",22.9325217,88.355705
"L16613608",22.9283017,88.3409892
"L16666002",22.6565667,88.33425
"L16711331",26.7335646,88.4327789
"L16644234",26.8017825,88.4337603
"L16673423",26.7518309,88.7374522
"L16688863",26.8925372,88.8622804
"L16550240",26.6740828,88.4316511
"L16582067",26.7495158,88.4451229
"L16688784",26.9868515,88.8159972
"L16664933",26.563864,88.5562
"L16513468",26.4501756,88.7420288
"L16873144",26.6789912,88.4035096
"L16695837",26.7281649,88.7459316
"L16709943",26.7565258,88.44112
"L16719322",26.7310596,88.4314624
"L16637388",26.8649824,88.6259301
"L16636987",26.6846409,88.4435166
"L16581438",26.6801092,88.42939
"L16674016",26.9208338,89.0409961
"L16735434",26.7285364,88.4307352
"L16696306",26.8730993,88.7238934
"L16695755",26.7361949,88.7447693
"L16688717",26.978008,88.7972514
"L16652764",26.8719621,88.9096504
"L16730071",26.7184518,88.4395258
"L16625310",26.5206747,88.7328724
"L16761035",26.8777571,88.723519
"L16695686",26.7363359,88.7610434
"L16672444",26.684574,88.4432376
"L16639854",26.4798068,88.7405429
"L16673441",22.6187718,86.6395878
"L16647574",22.4541872,86.8815994
"L16709586",22.3638664,87.1130452
"L16630316",22.6976055,87.0507607
"L16767330",27.024423,88.433006
"L16870133",27.0176172,88.7884072
"L16873121",27.143399,88.573911
"L16870207",27.0264223,88.7907097
"L16681531",27.0295815,88.7024815
"L16775827",27.0930987,88.6576366
"L16543794",27.0033723,88.7990526
"L16870189",27.0262666,88.7953582
"L16653073",27.0793934,88.5158448
"L16870196",27.0240516,88.7891476
"L16870202",27.0238216,88.7913737
"L16870146",27.025517,88.7911696
"L16646536",26.358046,89.378182
"L16560173",26.2874465,89.5893102
"L16558048",26.3488891,88.9092341
"L16664363",26.301701,89.418043
"L16664220",26.434073,89.013251
"L16538398",26.3268836,89.4384956
"L16602841",26.2412249,89.6205036
"L16639736",22.6194812,88.3885157
"L16652789",22.512734,88.359551
"L16665992",22.5753035,88.3678386
"L16704377",22.6190788,88.3880663
"L16748185",22.5203975,88.3648355
"L20314307",22.5130826,88.3595775
"L16665148",25.021534,88.165588
"L16615017",24.082715,88.2711683
"L16645299",24.2060217,88.0648506
"L16664254",24.1104468,88.2323928
"L16637653",24.3215626,88.3086634
"L16511648",22.4265308,87.3158125
"L16188919",22.4882067,87.2835507
"L16747741",22.4230817,87.3106878
"L16630863",22.7251171,87.1303313
"L16581530",22.5738016,87.3362136
"L16775711",22.6448079,87.1724188
"L16754490",22.5081358,87.1601123
"L16645289",22.7260986,87.0774024
"L16754101",23.0516989,88.5000106
"L16630398",23.2443779,88.6404936
"L16748684",23.0473453,88.501955
"L16928632",23.6302185,86.9702679
"L16647281",23.6078028,87.3940717
"L16630838",23.5674139,87.3238951
"L16711110",23.66127,87.062515
"L16775540",23.5497409,87.3129572
"L16910996",23.6302185,86.9702679
"L16776446",23.6945658,87.2209112
"L16630749",23.6199072,87.1178699
"L16630735",23.6199072,87.1178699
"L16581477",23.1405103,88.0328029
"L16583828",23.25409,87.8466517
"L16702198",23.7423761,88.1180334
"L16703860",23.2058275,87.8859474
"L16743127",23.1037167,88.0077533
"L16601926",23.6376079,88.1288009
"L16600601",22.6060714,88.4594598
"L16645303",22.605744,88.458778
"L16735955",22.5888562,88.4497502
"L16630913",22.8628517,88.6826925
"L16614370",22.5986136,88.4541115
"L16624032",22.596116,88.478916
"L16279353",22.6227471,88.4093125
"L16580637",22.574186,88.475129
"L16792670",22.6185666,88.4649503
"L16573716",22.7334416,88.5014815
"L16603792",22.5899466,88.4827022
"L16748208",22.6153621,88.4614937
"L16756310",22.6144661,88.4613206
"L16710009",22.5963296,88.400913
"L16614914",22.6006258,88.4786832
"L16730524",22.6227963,88.4093172
"L12906802",22.5895741,88.4830371
"L16779957",22.6160641,88.4620435
"L16754762",22.5696665,88.4655495
"L16634722",22.863725,88.6836167
"L16632902",22.6098672,88.4770571
"L16533148",22.616535,88.4030009
"L16581746",22.755556,88.3895044
"L16630917",22.7229275,88.3717883
"L16702065",22.8120563,88.5155843
"L16714223",22.6604372,88.4167948
"L16582079",22.5992656,88.4757844
"L16663177",22.6016189,88.4777099
"L17424393",22.6155905,88.4617746
"L18124375",22.6154965,88.4616029
"L16793727",22.6155905,88.4617746
"L16748664",22.6190686,88.4543318
"L16756473",22.604948,88.480452
"L16603351",22.61735,88.474817
"L16688969",22.7139238,88.49432
"L16634128",22.2938638,88.4738307
"L16767133",21.5742414,88.2938053
"L16630219",22.567105,88.45981
"L16541544",22.005103,88.758807
"L16541533",21.971703,88.784937
"L16613760",21.5592129,88.2665741
"L16582984",21.5654726,88.2605912
"L16768564",21.5745449,88.2918898
"L16583648",22.509321,88.328649
"L16759908",22.5549617,88.4855313
"L16568092",22.3575364,88.3835837
"L16582138",21.877523,88.189134
"L16758711",22.19732,88.1897804
"L16711042",22.196472,88.1897216
"L16581776",22.1908181,88.1894803
"L16604669",21.5725863,88.2981573
"L16663117",22.4826849,88.2912601
"L16663987",22.3685762,88.6612773
"L16827297",21.57085,88.2431316
"L16776769",22.4780767,88.3978005
"L16511662",22.509767,88.424081
"L16614478",22.0305054,88.2395796
"L16775008",22.4902523,88.39092
"L16768307",21.574651,88.2922169
"L16531039",22.109842,88.79782
"L16551468",22.011849,88.814336
"L16551470",22.050421,88.831668
"L16614668",22.3905013,88.4174598
"L16747816",22.494435,88.3734944
"L16719696",21.5732962,88.23949
"L19137393",21.5699275,88.2785032
"L16531050",22.059006,88.821092
"L16549946",21.984448,88.763402
"L16602188",22.4488616,88.3907363
"L16697573",22.5017205,88.3976779
"L16543979",21.995283,88.758981
"L16549958",21.972243,88.783548
"L16551464",21.988245,88.797733
"L16551466",21.990054,88.773699
"L16681814",22.3585075,88.4324307
"L16662804",22.363815,88.391049
"L16637020",22.4924469,88.5872322
"L16662163",22.363854,88.388368
"L16630494",22.4757617,88.3120533
"L16753441",23.3176594,86.0483962
"L16731227",23.3704836,86.4342
"L17237892",23.2558566,86.2320328
"L16751085",23.2610986,86.2328332
"L19137511",23.115138,86.072342
"L17238078",23.3155957,86.0517829
"L16756244",23.3164936,86.3294664
"L17237741",23.3253608,86.3781059
"L17238299",23.288253,86.3598186
"L17237791",23.2091453,86.1306024
"L16731460",23.3077344,86.0514021
"L16731399",23.2128128,86.0851691
"L16664739",25.853724,87.924496
"L17062474",13.1593634,92.9539977
"L16935886",13.215714,92.969479
"L16867419",11.6086322,92.7014517
"L16869246",11.573702,92.73688
"L18020861",11.4945197,92.7063368
"L17010846",11.5131783,92.7095444
"L16972702",11.5175992,92.7135042
"L16869964",11.9777736,93.0154078
"L16845323",11.967696,93.0116409
"L16869959",12.0164874,93.0093278
"L16972733",11.5035022,92.702038
"L16869288",11.569413,92.736467
"L16788280",11.5726797,92.7378625
"L17052016",11.6243311,92.7078006
"L16873181",12.0383473,92.9843883
"L16873267",11.978048,93.015425
"L16972705",11.5137906,92.7096245
"L16873191",11.99884,93.007547
"L17051995",11.6310353,92.7105016
"L17056962",12.0060386,93.0067314
"L16991187",11.6075286,92.6682205
"L16873204",11.977212,93.014865
"L16979770",11.6302827,92.7118411
"L16973800",11.6087188,92.706309
"L16807002",11.6548019,92.7342663
"L17005281",11.6232336,92.7078975
"L16838471",12.0279123,93.0016588
"L16998581",11.6448914,92.648699
"L16979831",11.6243724,92.7072174
"L16838389",12.042213,92.9822677
"L16868584",11.5911784,92.7284622
"L16972738",11.5441641,92.7267075
"L16802100",11.6104397,92.7050802
"L16872673",11.6828542,92.7203608
"L16869720",11.532133,92.723343
"L16872710",12.0157314,93.0095041
"L16990566",11.6807388,92.7179157
"L16972717",11.5046432,92.7009385
"L19296944",6.305,93.52
"L16964840",14.9053417,77.5842292
"L16964969",15.068955,77.6315217
"L17006326",14.770943,77.599828
"L17006334",14.369072,77.641016
"L17006335",14.206162,77.633195
"L17006324",14.884673,77.588647
"L17006330",14.397628,77.637989
"L17006341",13.895027,77.699715
"L16834190",13.012839,78.4673306
"L16974644",12.9094582,78.5374243
"L16799849",13.640111,79.504177
"L16893011",13.652082,78.3952567
"L16897644",13.650271,79.497138
"L16981715",13.6358658,78.4502332
"L16905363",13.75099,79.453666
"L16844950",14.6673512,79.0000379
"L16854835",14.4819345,78.9871532
"L16844938",14.6789299,79.0015151
"L16845056",14.7029192,79.0012375
"L16854781",14.4700594,78.9781473
"L16844917",14.698321,79.0047709
"L16818025",14.7169199,79.1143649
"L16854737",14.5240365,79.0127519
"L16844985",14.6240316,78.9705151
"L16854837",14.4951521,78.9975768
"L16966802",14.7128838,79.1135527
"L16844963",14.6625459,78.9939945
"L16844980",14.6329009,78.9790147
"L16845063",14.7022184,79.0034532
"L16981365",14.7169718,79.1144824
"L16844945",14.6710713,79.0019241
"L16844971",14.6493646,78.9853816
"L16854735",14.5402622,79.0219086
"L16854134",14.4665081,78.9674733
"L16854769",14.5176599,79.008917
"L16854821",14.4348977,78.9023808
"L16854806",14.4653364,78.9676872
"L16845007",14.6182794,78.9362073
"L16844926",14.6869184,79.0072316
"L16844995",14.6300614,78.9482026
"L16854819",14.4585395,78.8733047
"L17157841",14.4952667,78.8355947
"L16866156",17.1387839,81.8339681
"L16866165",17.1552194,81.8330538
"L16866047",17.0413422,81.754542
"L16859983",17.081672,81.808794
"L16898432",17.6215221,81.9824491
"L16898409",17.631288,81.9729395
"L16898428",17.6468781,81.9692352
"L16981049",16.4553665,81.9651195
"L16878846",17.4229409,81.9124239
"L16898433",17.6017198,82.0080907
"L16859963",17.48574,82.022515
"L16882557",17.2219366,81.8488334
"L17167020",16.3443042,81.734735
"L16882587",17.055257,81.7900123
"L16866060",17.0514319,81.7798272
"L16826887",16.959948,82.2694867
"L16882565",17.2803925,81.8429119
"L16867139",17.5195843,81.7243278
"L16866071",17.0519581,81.8066816
"L16882575",17.1542762,81.8350104
"L16866182",17.1799851,81.8350399
"L16882551",17.4419456,81.7697031
"L16882529",17.4435677,81.7468423
"L16867178",17.6175457,81.6747803
"L16867144",17.2233441,81.8486633
"L16953954",17.163754,82.065612
"L16939755",16.992985,82.278382
"L16898435",17.5886738,82.0080193
"L16882535",17.1833861,81.8367086
"L16898436",17.5536641,82.009117
"L16866083",17.0517048,81.8068743
"L16878854",17.4800586,81.9872899
"L17496133",17.7039172,81.9582043
"L16882653",17.4926968,82.0041348
"L16833000",17.04432,81.7783261
"L16898437",17.5131601,82.0064089
"L16898425",17.6788596,81.9564434
"L16866090",17.0702852,81.8133803
"L16867334",17.6256446,81.6538636
"L16866036",17.0341573,81.7366151
"L16952880",17.4751418,82.0238286
"L16882519",17.5898313,81.6789083
"L16873486",17.6752637,81.9545209
"L16889330",16.2801882,80.392865
"L16873485",16.114846,80.1719312
"L16862279",16.3102073,80.4836756
"L16889344",16.3866223,80.5349329
"L16889345",16.4105302,80.5574824
"L16889315",16.1666139,80.2206808
"L16910732",16.3213613,80.4788704
"L16889332",16.2684187,80.4525617
"L16860433",16.231969,80.3163216
"L16889337",16.2697604,80.4671762
"L16945831",16.6915211,79.8169614
"L16860389",16.0309922,80.1298852
"L16889340",16.345301,80.4904412
"L16889349",16.27588,80.4190143
"L16860393",16.0558753,80.1456146
"L16889339",16.3719798,80.5113814
"L16860398",16.0754943,80.1559636
"L16889322",16.1863404,80.25255
"L16889325",16.2328094,80.317429
"L16862309",16.4019654,80.5517471
"L16889346",16.4868865,80.6094416
"L16889326",16.2250067,80.3096335
"L16862293",16.347988,80.4916099
"L16889319",16.2053743,80.2899586
"L16862263",16.2722171,80.466172
"L16889342",16.3836936,80.5319924
"L16889341",16.2731772,80.4271947
"L16862303",16.3742908,80.5147209
"L16889329",16.2724638,80.3691683
"L16866760",15.840673,80.5099917
"L16898377",16.5437531,80.5941461
"L16872245",16.5427461,80.7031646
"L16898384",16.5530531,80.6235633
"L16888335",16.5899467,80.5194595
"L16866248",16.6496246,80.5497496
"L16898356",16.557968,80.5682329
"L16898393",16.5955812,80.8916572
"L16898357",16.5402907,80.5823937
"L16898389",16.5448701,80.6381904
"L16898395",16.631058,80.9495686
"L16898392",16.5717401,80.8603977
"L16889350",16.5642712,80.5539053
"L16862275",16.4966943,80.6292076
"L16889306",16.5675099,80.5453681
"L16898382",16.5478769,80.6160608
"L16927359",15.9409133,77.4235908
"L17006319",15.341167,77.812346
"L16859594",14.691763,79.1880838
"L16862251",15.8066161,80.0213422
"L16895966",15.2092049,79.8879562
"L16895962",15.1783283,79.8060753
"L16889359",15.2924241,80.0273356
"L16898329",15.48807,80.0645295
"L16862205",15.7868062,79.7130393
"L16862236",15.8104685,79.9170075
"L16889356",15.3276741,80.0288051
"L16860376",15.9738215,80.0974602
"L16889357",15.2951448,80.0275145
"L16895960",15.1861203,79.8285338
"L16895986",15.1125539,79.6200397
"L16895987",15.1106907,79.5990592
"L16889334",15.3856822,80.0399588
"L16895974",15.2342867,79.943235
"L16889352",15.3199598,80.0276374
"L16889307",15.4090065,80.0394399
"L16889312",15.3633132,80.041255
"L16889308",15.397073,80.0394237
"L16862214",15.8058529,79.8036417
"L16861580",15.6930062,79.6529657
"L16862209",15.8014089,79.7507381
"L16889324",15.4369997,80.0451749
"L16860373",15.9401495,80.0825081
"L16895992",15.1112067,79.6076787
"L16862233",15.8114996,79.8804579
"L16860351",15.9120607,80.0751005
"L16898333",15.6999905,80.0189449
"L16898338",15.7343385,80.013134
"L16895968",15.203652,79.8544808
"L16895967",15.1747503,79.7717837
"L16895982",15.1696425,79.7458887
"L16895979",15.1709876,79.7577551
"L16895985",15.1407192,79.6608373
"L16862228",15.8041537,79.8316913
"L16889355",15.3429462,80.0268934
"L16895973",15.2381644,79.9514396
"L16862257",15.8494172,80.0530266
"L16895983",15.1693355,79.7098208
"L16859861",15.2343195,79.4603192
"L16889354",15.3757491,80.0425248
"L16898327",15.0873784,79.5064291
"L16895971",15.2086145,79.8963799
"L16927508",18.50587,84.2132231
"L16786037",17.8244362,83.0798645
"L16843216",17.822507,83.3494669
"L16935928",17.715705,83.1943067
"L16834657",17.7216507,83.289915
"L16841441",17.7958456,82.5076709
"L17342651",17.6953317,83.0108092
"L16841861",17.8267503,83.0813623
"L16921058",17.9303192,83.0444183
"L16921013",17.8458192,83.0116542
"L16837349",17.7780417,82.5128553
"L16844856",18.2579024,82.9889789
"L16868750",18.2578964,82.9889249
"L16868720",17.7246854,83.2952281
"L12615382",17.7389173,83.3271623
"L16921105",17.985135,83.0658658
"L16972182",17.9665017,83.4200875
"L16867065",16.833523,81.2607243
"L16882614",16.969801,81.4452874
"L16898399",16.7413406,81.1410657
"L16867061",16.8090165,81.2456741
"L17037780",16.7280112,81.0836853
"L16866031",17.0280292,81.7210181
"L16882620",16.9695835,81.4397013
"L16867060",16.7964145,81.2270157
"L16867078",16.9778658,81.460304
"L16867076",16.9553469,81.409078
"L16882607",16.9849988,81.4685671
"L16866016",17.0222449,81.7058859
"L16867070",16.934926,81.3906341
"L16867074",16.9399122,81.3952494
"L16882622",16.950123,81.3991517
"L16898398",16.7423614,81.0846848
"L16882592",17.036182,81.6368901
"L16898396",16.7167961,81.0346842
"L16898401",16.7976876,81.2271159
"L16867068",16.879968,81.3173357
"L16898402",16.8251163,81.2494802
"L16879911",17.0204677,81.7010989
"L16916701",16.5238274,81.7299597
"L16898404",16.8661306,81.3034381
"L16882597",17.0427041,81.6095937
"L16882601",16.9998699,81.4938797
"L16867054",16.7667596,81.2096383
"L16954494",27.4753901,96.408667
"L16954541",27.4828304,96.4040904
"L16954663",27.5016028,96.2996216
"L17563399",27.359726,93.040336
"L16911571",28.2327929,95.9090889
"L17023398",28.1905992,95.8075975
"L16911478",28.1958105,95.8086151
"L17023429",28.0634567,95.7287208
"L16911347",28.2232644,95.8365939
"L17018114",28.3062283,95.9262075
"L16911749",28.3205502,95.960767
"L16911845",28.2228201,95.8348829
"L16966476",28.062195,95.7342542
"L16980210",28.2763044,95.7155615
"L17003842",28.223688,95.835349
"L17023414",28.19837,95.8082217
"L18932181",28.1986593,95.8121285
"L16911322",28.2500505,95.9117793
"L17011818",28.241894,95.9249567
"L16817450",26.9409175,92.9735383
"L16998405",26.9423225,92.9794033
"L16896769",28.6087025,94.0897842
"L16903924",28.5990267,94.1457667
"L16896799",28.6351717,94.0472075
"L16903921",28.613445,94.1254058
"L16904668",27.5543753,91.9849955
"L16823568",27.6995218,91.7184626
"L17387982",27.7059355,91.7273037
"L16989770",27.6019481,91.8654725
"L16989402",27.5737188,91.9026634
"L16989277",27.5752483,91.9149745
"L17183237",27.5266926,91.6924417
"L16994190",28.831034,95.936872
"L17860881",29.1017596,95.8563561
"L8080278",28.8008059,95.9029418
"L17860908",28.6664765,96.0465257
"L16898537",27.5104791,92.1018934
"L16792831",27.1910585,92.4610427
"L16880656",27.2736509,92.2570735
"L16910455",27.1719602,92.4255639
"L16904456",27.0662579,92.4062526
"L20340510",27.2052532,92.3755819
"L16889133",27.1571475,92.4606046
"L16834523",27.1403205,92.4482173
"L17950892",27.2953549,92.2566974
"L16900136",27.1663894,92.2962395
"L16909910",27.1039701,92.3980182
"L16940286",27.1421569,92.5535992
"L16875268",27.1214643,92.2499452
"L16874938",27.0006408,92.1321708
"L16879958",27.403206,92.3041688
"L16860547",27.2705192,92.4185539
"L16945400",26.3066658,91.0550903
"L16799602",26.783402,91.1790642
"L16792466",26.7689075,91.2215817
"L16801980",26.8056133,91.2358519
"L16802344",26.7800244,91.2291207
"L16802368",26.6898329,91.1383336
"L13961311",26.5225108,91.3401859
"L16799613",26.7729896,91.1986032
"L16825915",26.7448347,91.2114208
"L16941122",26.4939873,90.9697479
"L16794453",26.7800193,91.2464678
"L16799607",26.7976485,91.2610991
"L16799610",26.7881237,91.2526426
"L16802333",26.771575,91.2268388
"L16904562",24.9723995,92.8580908
"L16837858",24.8294944,92.6858716
"L16824879",24.724211,92.776059
"L16952365",25.0557381,92.8080459
"L16823526",24.9348525,92.7436117
"L16959149",24.8090527,92.7614656
"L16904532",24.9887347,92.8599597
"L16841647",27.0238233,95.0287225
"L16841395",27.0239067,95.0286833
"L17004189",26.8146712,90.5236679
"L16921890",26.5023533,90.5546771
"L19068686",26.2069287,91.8037413
"L19067837",26.2333273,91.8969404
"L16841860",26.0163533,89.9200962
"L16880471",27.3827688,95.347748
"L16904782",27.375222,95.3516099
"L16920918",27.2865492,95.3456804
"L16817614",27.2825192,95.3357862
"L16889481",27.2784223,95.3917869
"L16945742",27.285703,95.3666122
