"","sl","COMMON.NAME","timegroupsf","timegroups","freq","se"
"48",1,"Nilgiri Wood-Pigeon","2014",2014,-5.92093530336518,0.158040959942714
"49",1,"Nilgiri Wood-Pigeon","2015",2015,-5.93765385314025,0.152169016012676
"50",1,"Nilgiri Wood-Pigeon","2016",2016,-6.01938212374852,0.139315203269703
"51",1,"Nilgiri Wood-Pigeon","2017",2017,-5.8505823993459,0.140147682023396
"52",1,"Nilgiri Wood-Pigeon","2018",2018,-5.7449250434632,0.134626262325354
"53",1,"Nilgiri Wood-Pigeon","2019",2019,-6.00881294895701,0.13499771940826
"54",1,"Nilgiri Wood-Pigeon","2020",2020,-6.07236013184346,0.146044045428912
"55",1,"Nilgiri Wood-Pigeon","2021",2021,-5.92629550239333,0.13310058127525
"56",1,"Nilgiri Wood-Pigeon","2022",2022,-6.04987294916025,0.13367877010648
"57",1,"Spotted Dove","before 2000",1992,-1.72717914373028,0.0440442117680749
"58",1,"Spotted Dove","2000-2006",2003,-1.84222884978395,0.0443131195322113
"59",1,"Spotted Dove","2007-2010",2009,-1.83845535585493,0.0475842279386369
"60",1,"Spotted Dove","2011-2012",2012,-1.73286074785958,0.0474701345186953
"61",1,"Spotted Dove","2013",2013,-1.45657289784233,0.0467704987533225
"62",1,"Spotted Dove","2014",2014,-1.42242602151176,0.0431609753694404
"63",1,"Spotted Dove","2015",2015,-1.41367792742697,0.0403215855725743
"64",1,"Spotted Dove","2016",2016,-1.40050616745761,0.0392891202591656
"65",1,"Spotted Dove","2017",2017,-1.33430988627124,0.0410268409181368
"66",1,"Spotted Dove","2018",2018,-1.35446512728806,0.039268055923515
"67",1,"Spotted Dove","2019",2019,-1.26918118064918,0.0390911686591017
"68",1,"Spotted Dove","2020",2020,-1.26021089604611,0.038149786164482
"69",1,"Spotted Dove","2021",2021,-1.18899352033178,0.0393116726522544
"70",1,"Spotted Dove","2022",2022,-1.21504043459958,0.039510378363029
"71",1,"Greater Coucal","before 2000",1992,-1.95524309784783,0.0349693327896477
"72",1,"Greater Coucal","2000-2006",2003,-1.90756172721082,0.033202365876413
"73",1,"Greater Coucal","2007-2010",2009,-1.79196669037586,0.0310057604457837
"74",1,"Greater Coucal","2011-2012",2012,-1.81191738512669,0.0348173680465806
"75",1,"Greater Coucal","2013",2013,-1.71701510794211,0.0309611658443817
"76",1,"Greater Coucal","2014",2014,-1.68090739148645,0.0267684738953767
"77",1,"Greater Coucal","2015",2015,-1.61083282604306,0.0250821796459852
"78",1,"Greater Coucal","2016",2016,-1.57832991805233,0.0258404436079179
"79",1,"Greater Coucal","2017",2017,-1.43332800881308,0.0247275755574868
"80",1,"Greater Coucal","2018",2018,-1.47867339983413,0.024326650754146
"81",1,"Greater Coucal","2019",2019,-1.32156041236867,0.0249518092301292
"82",1,"Greater Coucal","2020",2020,-1.29022691726006,0.0252035807003419
"83",1,"Greater Coucal","2021",2021,-1.24221812118686,0.0249845935798796
"84",1,"Greater Coucal","2022",2022,-1.27375396458,0.0253783449053535
"85",1,"Little Swift","before 2000",1992,-2.03662783339456,0.0387095835436226
"86",1,"Little Swift","2000-2006",2003,-2.30455837687963,0.04100000181976
"87",1,"Little Swift","2007-2010",2009,-2.58796826825688,0.0458296841193432
"88",1,"Little Swift","2011-2012",2012,-2.94568883205854,0.044252856528592
"89",1,"Little Swift","2013",2013,-2.98521039355387,0.0445738170808383
"90",1,"Little Swift","2014",2014,-2.92238785088841,0.0363424293588988
"91",1,"Little Swift","2015",2015,-2.84175556006916,0.0298772414388661
"92",1,"Little Swift","2016",2016,-2.75656404016779,0.0296039804170849
"93",1,"Little Swift","2017",2017,-2.70811554140647,0.0305004376352639
"94",1,"Little Swift","2018",2018,-2.61991229902615,0.0300565588666666
"95",1,"Little Swift","2019",2019,-2.5963082947004,0.0278940735166597
"96",1,"Little Swift","2020",2020,-2.53166298327144,0.0285687782548425
"97",1,"Little Swift","2021",2021,-2.50796571565364,0.0287186209110925
"98",1,"Little Swift","2022",2022,-2.44794635737938,0.0290382143670244
"99",1,"Northern Lapwing","before 2000",1992,-5.44370243835092,0.222795546851687
"100",1,"Northern Lapwing","2000-2006",2003,-5.18313654477652,0.201385620582392
"101",1,"Northern Lapwing","2007-2010",2009,-5.4423761965306,0.228228384865358
"102",1,"Northern Lapwing","2011-2012",2012,-4.81760364234617,0.217226752373055
"103",1,"Northern Lapwing","2013",2013,-4.98366808265707,0.184099097142504
"104",1,"Northern Lapwing","2014",2014,-5.34091982310017,0.196371920874826
"105",1,"Northern Lapwing","2015",2015,-5.24280990665206,0.175780975392504
"106",1,"Northern Lapwing","2016",2016,-5.13662265023337,0.167534736225257
"107",1,"Northern Lapwing","2017",2017,-5.01965465180102,0.169832832171457
"108",1,"Northern Lapwing","2018",2018,-5.13615596690281,0.156819472342349
"109",1,"Northern Lapwing","2019",2019,-5.34016838568029,0.153373982730871
"110",1,"Northern Lapwing","2020",2020,-5.35223577362761,0.150743283487526
"111",1,"Northern Lapwing","2021",2021,-5.35723211379766,0.154031950315371
"112",1,"Northern Lapwing","2022",2022,-5.19542606322943,0.1524488011207
"113",1,"Little Cormorant","before 2000",1992,-2.04820046950074,0.0370007327424458
"114",1,"Little Cormorant","2000-2006",2003,-1.62928169668148,0.0366618755055513
"115",1,"Little Cormorant","2007-2010",2009,-1.55271238746293,0.032889202036826
"116",1,"Little Cormorant","2011-2012",2012,-1.50225148619239,0.0339774872426409
"117",1,"Little Cormorant","2013",2013,-1.41722937285767,0.032287180020651
"118",1,"Little Cormorant","2014",2014,-1.41896169776709,0.0300443652277314
"119",1,"Little Cormorant","2015",2015,-1.48199291838078,0.0303186531554196
"120",1,"Little Cormorant","2016",2016,-1.52423136013268,0.0282521040560869
"121",1,"Little Cormorant","2017",2017,-1.52204602890304,0.0280941368307835
"122",1,"Little Cormorant","2018",2018,-1.53517351638837,0.0283095107164119
"123",1,"Little Cormorant","2019",2019,-1.52514479059882,0.028001600851644
"124",1,"Little Cormorant","2020",2020,-1.53776816283918,0.027049896771534
"125",1,"Little Cormorant","2021",2021,-1.47005784564436,0.0282938028532441
"126",1,"Little Cormorant","2022",2022,-1.44266625636164,0.0268847244314202
"127",1,"Black-winged Kite","before 2000",1992,-2.15403259266274,0.0461660165170973
"128",1,"Black-winged Kite","2000-2006",2003,-2.27119718286318,0.0493390890989619
"129",1,"Black-winged Kite","2007-2010",2009,-2.18229383970876,0.0486950004479604
"130",1,"Black-winged Kite","2011-2012",2012,-2.08943410135927,0.0413666097150469
"131",1,"Black-winged Kite","2013",2013,-2.28687379416697,0.0435048013568162
"132",1,"Black-winged Kite","2014",2014,-2.31349066470078,0.0377624715468607
"133",1,"Black-winged Kite","2015",2015,-2.33278209941417,0.0335016006994777
"134",1,"Black-winged Kite","2016",2016,-2.32705982184592,0.0348578647903751
"135",1,"Black-winged Kite","2017",2017,-2.44930405870644,0.0371953898633817
"136",1,"Black-winged Kite","2018",2018,-2.44831399038128,0.0350276018300028
"137",1,"Black-winged Kite","2019",2019,-2.6084315772686,0.0353725489405993
"138",1,"Black-winged Kite","2020",2020,-2.45508397441811,0.0357848878712579
"139",1,"Black-winged Kite","2021",2021,-2.49903824194597,0.037228400721357
"140",1,"Black-winged Kite","2022",2022,-2.63032002645781,0.0367638951085122
"141",1,"Montagu's Harrier","before 2000",1992,-3.57465877821912,0.130672006828588
"142",1,"Montagu's Harrier","2000-2006",2003,-3.67529769028426,0.140683544933937
"143",1,"Montagu's Harrier","2007-2010",2009,-3.90034691157746,0.10742284464901
"144",1,"Montagu's Harrier","2011-2012",2012,-3.65051134673188,0.104763413239691
"145",1,"Montagu's Harrier","2013",2013,-3.91620366586304,0.121512220443785
"146",1,"Montagu's Harrier","2014",2014,-3.85560635820091,0.10100175645386
"147",1,"Montagu's Harrier","2015",2015,-4.26180682553292,0.0978882766415419
"148",1,"Montagu's Harrier","2016",2016,-4.03620098126144,0.0848389410379224
"149",1,"Montagu's Harrier","2017",2017,-4.07025871384889,0.0836318549856139
"150",1,"Montagu's Harrier","2018",2018,-4.1539075624896,0.0824423654818558
"151",1,"Montagu's Harrier","2019",2019,-4.20046737831024,0.0822192818286211
"152",1,"Montagu's Harrier","2020",2020,-4.30003707358953,0.0792558463732626
"153",1,"Montagu's Harrier","2021",2021,-4.31760595335885,0.0832100326369245
"154",1,"Montagu's Harrier","2022",2022,-4.50389368599759,0.0790527982249044
"155",1,"Greater Racket-tailed Drongo","before 2000",1992,-3.26245425140568,0.0881553487771251
"156",1,"Greater Racket-tailed Drongo","2000-2006",2003,-3.32322837346311,0.0941604288596188
"157",1,"Greater Racket-tailed Drongo","2007-2010",2009,-3.29409708968391,0.087388607805885
"158",1,"Greater Racket-tailed Drongo","2011-2012",2012,-3.45815101058782,0.0885916250728898
"159",1,"Greater Racket-tailed Drongo","2013",2013,-3.42976753178769,0.0871033167472666
"160",1,"Greater Racket-tailed Drongo","2014",2014,-3.42473410797637,0.0876313748753594
"161",1,"Greater Racket-tailed Drongo","2015",2015,-3.45620150289584,0.0881415867578311
"162",1,"Greater Racket-tailed Drongo","2016",2016,-3.42678090589203,0.0879810274376011
"163",1,"Greater Racket-tailed Drongo","2017",2017,-3.34756007011865,0.086981768806946
"164",1,"Greater Racket-tailed Drongo","2018",2018,-3.44498877413061,0.0831582503032834
"165",1,"Greater Racket-tailed Drongo","2019",2019,-3.36594242674321,0.0854905015248488
"166",1,"Greater Racket-tailed Drongo","2020",2020,-3.39806563654798,0.0837741801701014
"167",1,"Greater Racket-tailed Drongo","2021",2021,-3.32967780008507,0.0860910919786232
"168",1,"Greater Racket-tailed Drongo","2022",2022,-3.35351269737369,0.0863353149940828
"169",1,"Black-crested Bulbul","before 2000",1992,-3.34173029297847,0.141216794606904
"170",1,"Black-crested Bulbul","2000-2006",2003,-2.85904461217433,0.142596046168241
"171",1,"Black-crested Bulbul","2007-2010",2009,-3.17880586561904,0.150005719911524
"172",1,"Black-crested Bulbul","2011-2012",2012,-3.15816213228575,0.166223062355029
"173",1,"Black-crested Bulbul","2013",2013,-3.07868587735463,0.141230790974202
"174",1,"Black-crested Bulbul","2014",2014,-2.9348936816861,0.139394216983571
"175",1,"Black-crested Bulbul","2015",2015,-2.95556078036207,0.126251702367838
"176",1,"Black-crested Bulbul","2016",2016,-2.9804083647407,0.124125762034451
"177",1,"Black-crested Bulbul","2017",2017,-3.03541886233743,0.133264569380117
"178",1,"Black-crested Bulbul","2018",2018,-2.85268796692975,0.116708150757582
"179",1,"Black-crested Bulbul","2019",2019,-2.97068607749955,0.120398060478665
"180",1,"Black-crested Bulbul","2020",2020,-2.82967435395917,0.131062748585828
"181",1,"Black-crested Bulbul","2021",2021,-3.01033527800146,0.126239700806475
"182",1,"Black-crested Bulbul","2022",2022,-3.04641159113069,0.124078911774133
"183",1,"Common Chiffchaff","before 2000",1992,-4.4829123100302,0.312389721902981
"184",1,"Common Chiffchaff","2000-2006",2003,-4.59933055744291,0.318036040990853
"185",1,"Common Chiffchaff","2007-2010",2009,-4.49380632692879,0.324643341070701
"186",1,"Common Chiffchaff","2011-2012",2012,-4.63016520185086,0.317209961065471
"187",1,"Common Chiffchaff","2013",2013,-4.5381352085942,0.322266702465108
"188",1,"Common Chiffchaff","2014",2014,-4.6427344887238,0.305510876555439
"189",1,"Common Chiffchaff","2015",2015,-4.75689256289464,0.315669960441566
"190",1,"Common Chiffchaff","2016",2016,-4.56635506091281,0.303506032591913
"191",1,"Common Chiffchaff","2017",2017,-4.63640694571505,0.306497786367625
"192",1,"Common Chiffchaff","2018",2018,-4.73930810810077,0.303429110231207
"193",1,"Common Chiffchaff","2019",2019,-4.59596608300363,0.303999561870225
"194",1,"Common Chiffchaff","2020",2020,-4.70919828577242,0.304558828957034
"195",1,"Common Chiffchaff","2021",2021,-4.73375006823898,0.302264145115109
"196",1,"Common Chiffchaff","2022",2022,-4.75083608347103,0.301760305595681
"197",1,"Black-throated Thrush","before 2000",1992,-3.40887768583545,0.154231723613404
"198",1,"Black-throated Thrush","2000-2006",2003,-3.98645146907492,0.160044499155016
"199",1,"Black-throated Thrush","2007-2010",2009,-4.28255577180254,0.193400543138895
"200",1,"Black-throated Thrush","2011-2012",2012,-5.35264100905425,0.250344169920386
"201",1,"Black-throated Thrush","2013",2013,-3.3339028810835,0.160230028234017
"202",1,"Black-throated Thrush","2014",2014,-5.71444912085016,0.223630626968511
"203",1,"Black-throated Thrush","2015",2015,-6.12919994781165,0.246185019101454
"204",1,"Black-throated Thrush","2016",2016,-3.45160635040568,0.138311091950554
"205",1,"Black-throated Thrush","2017",2017,-5.59219157399038,0.164139470440931
"206",1,"Black-throated Thrush","2018",2018,-4.69620276204414,0.14355910238708
"207",1,"Black-throated Thrush","2019",2019,-3.58597029747899,0.130148547654232
"208",1,"Black-throated Thrush","2020",2020,-4.68163167557077,0.142359870674323
"209",1,"Black-throated Thrush","2021",2021,-4.97026925818032,0.145992230189049
"210",1,"Black-throated Thrush","2022",2022,-3.77576972109917,0.142266371439133
"211",1,"Malabar Whistling-Thrush","before 2000",1992,-4.10119298949211,0.140577039114081
"212",1,"Malabar Whistling-Thrush","2000-2006",2003,-4.33900155780226,0.141513326952792
"213",1,"Malabar Whistling-Thrush","2007-2010",2009,-4.15988967045046,0.137030649294539
"214",1,"Malabar Whistling-Thrush","2011-2012",2012,-4.42118838133107,0.153101428227117
"215",1,"Malabar Whistling-Thrush","2013",2013,-4.63994480086289,0.150844761927296
"216",1,"Malabar Whistling-Thrush","2014",2014,-4.47208910127441,0.140581356373986
"217",1,"Malabar Whistling-Thrush","2015",2015,-4.49258228072798,0.139829792316549
"218",1,"Malabar Whistling-Thrush","2016",2016,-4.57573615655502,0.135256890116882
"219",1,"Malabar Whistling-Thrush","2017",2017,-4.49048284141939,0.132074036511727
"220",1,"Malabar Whistling-Thrush","2018",2018,-4.41664017824871,0.131873810748041
"221",1,"Malabar Whistling-Thrush","2019",2019,-4.44495717258572,0.133939133754112
"222",1,"Malabar Whistling-Thrush","2020",2020,-4.58189214929611,0.137225621353123
"223",1,"Malabar Whistling-Thrush","2021",2021,-4.54084581687777,0.133417333316557
"224",1,"Malabar Whistling-Thrush","2022",2022,-4.48219359598288,0.134219165179489
"225",1,"Streaked Spiderhunter","before 2000",1992,-3.09902498544211,0.178693312846301
"226",1,"Streaked Spiderhunter","2000-2006",2003,-3.63704012913201,0.200671228821352
"227",1,"Streaked Spiderhunter","2007-2010",2009,-3.13992611299027,0.165190077908172
"228",1,"Streaked Spiderhunter","2011-2012",2012,-3.38823998335896,0.19063814768209
"229",1,"Streaked Spiderhunter","2013",2013,-3.31842377209267,0.191194278250053
"230",1,"Streaked Spiderhunter","2014",2014,-3.00379476543919,0.170172137807961
"231",1,"Streaked Spiderhunter","2015",2015,-3.03427152350076,0.164407368015179
"232",1,"Streaked Spiderhunter","2016",2016,-3.20092378167547,0.166139059619363
"233",1,"Streaked Spiderhunter","2017",2017,-2.99656084821378,0.152510263334669
"234",1,"Streaked Spiderhunter","2018",2018,-3.0898460493106,0.159032673648178
"235",1,"Streaked Spiderhunter","2019",2019,-2.94417577631744,0.159311400373128
"236",1,"Streaked Spiderhunter","2020",2020,-3.1158123491413,0.157677817844845
"237",1,"Streaked Spiderhunter","2021",2021,-3.08837959366603,0.149218524312207
"238",1,"Streaked Spiderhunter","2022",2022,-3.2193052203814,0.156620835081286
"239",1,"Tawny Pipit","before 2000",1992,-3.37534223002752,0.102715685324873
"240",1,"Tawny Pipit","2000-2006",2003,-3.54219065373021,0.106441528528272
"241",1,"Tawny Pipit","2007-2010",2009,-3.66979549795552,0.091758402821233
"242",1,"Tawny Pipit","2011-2012",2012,-3.81684868384184,0.0928692974623659
"243",1,"Tawny Pipit","2013",2013,-3.94284444493976,0.109297724765541
"244",1,"Tawny Pipit","2014",2014,-3.83922661488132,0.0907275113326739
"245",1,"Tawny Pipit","2015",2015,-4.00353461901818,0.082334725232474
"246",1,"Tawny Pipit","2016",2016,-3.79529933255744,0.0728022003511331
"247",1,"Tawny Pipit","2017",2017,-3.91953363117131,0.0785253643059032
"248",1,"Tawny Pipit","2018",2018,-4.10686221172865,0.0764707501108743
"249",1,"Tawny Pipit","2019",2019,-4.1581658701848,0.0711576997153527
"250",1,"Tawny Pipit","2020",2020,-4.14923186182838,0.0781036307735169
"251",1,"Tawny Pipit","2021",2021,-4.40067242124093,0.0707071278907817
"252",1,"Tawny Pipit","2022",2022,-4.36034075872355,0.0733128947798463
"253",10,"Red Junglefowl","before 2000",1992,-3.35567602491855,0.104259689773106
"254",10,"Red Junglefowl","2000-2006",2003,-3.12968524760796,0.108585215931281
"255",10,"Red Junglefowl","2007-2010",2009,-3.17925004196438,0.073783160594201
"256",10,"Red Junglefowl","2011-2012",2012,-3.28748332794333,0.0712769235910085
"257",10,"Red Junglefowl","2013",2013,-3.18954599454456,0.0926983952333122
"258",10,"Red Junglefowl","2014",2014,-3.3432787521945,0.0820355893620801
"259",10,"Red Junglefowl","2015",2015,-3.10880200987984,0.104498421556645
"260",10,"Red Junglefowl","2016",2016,-3.47588216853079,0.0765442368901454
"261",10,"Red Junglefowl","2017",2017,-3.67383009754483,0.0799754211133306
"262",10,"Red Junglefowl","2018",2018,-3.39629677768807,0.0703420438927789
"263",10,"Red Junglefowl","2019",2019,-3.52743276178741,0.101884290993598
"264",10,"Red Junglefowl","2020",2020,-3.42617196616228,0.0759730811049993
"265",10,"Red Junglefowl","2021",2021,-3.47062687524032,0.0749679901996413
"266",10,"Red Junglefowl","2022",2022,-3.44182296437531,0.0932991949759917
"267",10,"Gray Francolin","before 2000",1992,-2.43440381174304,0.0604946149808856
"268",10,"Gray Francolin","2000-2006",2003,-2.4012518553349,0.0497193590986931
"269",10,"Gray Francolin","2007-2010",2009,-1.98839293132861,0.0412854963078538
"270",10,"Gray Francolin","2011-2012",2012,-1.8173036106323,0.0408171788050535
"271",10,"Gray Francolin","2013",2013,-2.35234515285773,0.0542564131978798
"272",10,"Gray Francolin","2014",2014,-2.13026506164569,0.0434864667527453
"273",10,"Gray Francolin","2015",2015,-2.57528624542499,0.0550425285418678
"274",10,"Gray Francolin","2016",2016,-1.83464110179928,0.0399144508584803
"275",10,"Gray Francolin","2017",2017,-2.06353224096121,0.0426614905782794
"276",10,"Gray Francolin","2018",2018,-1.84213696851707,0.0416352361611066
"277",10,"Gray Francolin","2019",2019,-2.34510129443198,0.0546649483417102
"278",10,"Gray Francolin","2020",2020,-1.93463603544469,0.0425638547107249
"279",10,"Gray Francolin","2021",2021,-1.87245358645892,0.0418753081698189
"280",10,"Gray Francolin","2022",2022,-2.0959096127028,0.0456219046581166
"281",10,"Little Grebe","before 2000",1992,-2.5091717681159,0.048305766443643
"282",10,"Little Grebe","2000-2006",2003,-2.35784554066023,0.0428767663376364
"283",10,"Little Grebe","2007-2010",2009,-2.56112763287186,0.0356030505524727
"284",10,"Little Grebe","2011-2012",2012,-2.54607695415229,0.0334166284134629
"285",10,"Little Grebe","2013",2013,-2.19722920408767,0.0494710765796921
"286",10,"Little Grebe","2014",2014,-2.46431925492483,0.0396641075449961
"287",10,"Little Grebe","2015",2015,-2.34387620366928,0.0503797406494078
"288",10,"Little Grebe","2016",2016,-2.57210971941819,0.0341821484898464
"289",10,"Little Grebe","2017",2017,-2.4822431861409,0.0355256741297025
"290",10,"Little Grebe","2018",2018,-2.57293554064786,0.0322859377550238
"291",10,"Little Grebe","2019",2019,-2.27396786563024,0.041536276746958
"292",10,"Little Grebe","2020",2020,-2.55506423667021,0.0365635328325514
"293",10,"Little Grebe","2021",2021,-2.60177863130306,0.0350058787680565
"294",10,"Little Grebe","2022",2022,-2.36458209458357,0.0398545684788449
"295",10,"Nilgiri Wood-Pigeon","before 2000",1992,-5.28894098613008,0.179951142391604
"296",10,"Nilgiri Wood-Pigeon","2000-2006",2003,-4.88843308736411,0.150382960191665
"297",10,"Nilgiri Wood-Pigeon","2007-2010",2009,-5.60016305870769,0.140251767135123
"298",10,"Nilgiri Wood-Pigeon","2011-2012",2012,-5.79699080894798,0.129084996441312
"299",10,"Nilgiri Wood-Pigeon","2013",2013,-5.2789736960545,0.178138610842346
"300",10,"Nilgiri Wood-Pigeon","2014",2014,-5.74583851011591,0.14519470019854
"301",10,"Nilgiri Wood-Pigeon","2015",2015,-5.04314775134267,0.184750475436273
"302",10,"Nilgiri Wood-Pigeon","2016",2016,-5.84114802517617,0.141884842476093
"303",10,"Nilgiri Wood-Pigeon","2017",2017,-5.76126615913411,0.140786082489238
"304",10,"Nilgiri Wood-Pigeon","2018",2018,-5.71088185962458,0.140127808375142
"305",10,"Nilgiri Wood-Pigeon","2019",2019,-5.23030170630288,0.167127124749798
"306",10,"Nilgiri Wood-Pigeon","2020",2020,-5.60103958584997,0.120559201425275
"307",10,"Nilgiri Wood-Pigeon","2021",2021,-5.84771843025667,0.132648071499716
"308",10,"Nilgiri Wood-Pigeon","2022",2022,-5.60782673890567,0.156623173493949
"309",10,"Spotted Dove","before 2000",1992,-1.71552931458536,0.047556831052054
"310",10,"Spotted Dove","2000-2006",2003,-1.77384566908408,0.0462299732338499
"311",10,"Spotted Dove","2007-2010",2009,-1.2902872679229,0.0376675669510752
"312",10,"Spotted Dove","2011-2012",2012,-1.17124091511082,0.0386165078979341
"313",10,"Spotted Dove","2013",2013,-1.72056231643822,0.0464958276579369
"314",10,"Spotted Dove","2014",2014,-1.37118506671966,0.0402526182505368
"315",10,"Spotted Dove","2015",2015,-1.72803964873219,0.0471264628811219
"316",10,"Spotted Dove","2016",2016,-1.21351722310171,0.0380775786101477
"317",10,"Spotted Dove","2017",2017,-1.3781621993529,0.0373155949339097
"318",10,"Spotted Dove","2018",2018,-1.14356466469916,0.0399739102301458
"319",10,"Spotted Dove","2019",2019,-1.44081379043209,0.0452485925973769
"320",10,"Spotted Dove","2020",2020,-1.30918686616239,0.0391129757011345
"321",10,"Spotted Dove","2021",2021,-1.22272410065243,0.0396602231224433
"322",10,"Spotted Dove","2022",2022,-1.39321951510748,0.0386867337120765
"323",10,"Greater Coucal","before 2000",1992,-1.93612071393617,0.037830374359697
"324",10,"Greater Coucal","2000-2006",2003,-1.82157763699164,0.0355671743030697
"325",10,"Greater Coucal","2007-2010",2009,-1.42469633174764,0.0268988533748262
"326",10,"Greater Coucal","2011-2012",2012,-1.27538331802253,0.024231164115661
"327",10,"Greater Coucal","2013",2013,-1.816404411026,0.0358018526716528
"328",10,"Greater Coucal","2014",2014,-1.62884291924096,0.0264069386750653
"329",10,"Greater Coucal","2015",2015,-1.89316936169198,0.0379699236219561
"330",10,"Greater Coucal","2016",2016,-1.28569970620419,0.0243507254622234
"331",10,"Greater Coucal","2017",2017,-1.59127290365901,0.0268373728928149
"332",10,"Greater Coucal","2018",2018,-1.22422448874242,0.0234666199840075
"333",10,"Greater Coucal","2019",2019,-1.72822232727505,0.0298289196691457
"334",10,"Greater Coucal","2020",2020,-1.47181234516254,0.025067217013698
"335",10,"Greater Coucal","2021",2021,-1.32281500824378,0.0251483707881561
"336",10,"Greater Coucal","2022",2022,-1.67424117472257,0.0293582436059077
"337",10,"Little Swift","before 2000",1992,-1.9729431033044,0.0400969599789522
"338",10,"Little Swift","2000-2006",2003,-2.53770789089725,0.0476998330387377
"339",10,"Little Swift","2007-2010",2009,-2.62763243404884,0.0293366978397526
"340",10,"Little Swift","2011-2012",2012,-2.38470579458283,0.0290280199648455
"341",10,"Little Swift","2013",2013,-2.8422607765116,0.0556707074502323
"342",10,"Little Swift","2014",2014,-2.76724838500322,0.0335780341245109
"343",10,"Little Swift","2015",2015,-2.18217644417906,0.0440457686389784
"344",10,"Little Swift","2016",2016,-2.51792461511218,0.028934803724573
"345",10,"Little Swift","2017",2017,-2.69510265436656,0.0326832470473067
"346",10,"Little Swift","2018",2018,-2.46988051403773,0.0276251082755534
"347",10,"Little Swift","2019",2019,-2.89039777878783,0.044983064496646
"348",10,"Little Swift","2020",2020,-2.55887355164357,0.0299422854973443
"349",10,"Little Swift","2021",2021,-2.58137478053956,0.0286955152869877
"350",10,"Little Swift","2022",2022,-2.84797648107362,0.0367720850879226
"351",10,"Northern Lapwing","before 2000",1992,-5.02402104548794,0.25926855931216
"352",10,"Northern Lapwing","2000-2006",2003,-4.89474022611653,0.268487091669748
"353",10,"Northern Lapwing","2007-2010",2009,-4.9445933166436,0.188752478137184
"354",10,"Northern Lapwing","2011-2012",2012,-5.14901446484621,0.16756971831424
"355",10,"Northern Lapwing","2013",2013,-4.79250145307834,0.225213224649849
"356",10,"Northern Lapwing","2014",2014,-5.13517309935553,0.217181449872511
"357",10,"Northern Lapwing","2015",2015,-4.63973556213002,0.240101415823534
"358",10,"Northern Lapwing","2016",2016,-5.29147679337677,0.175854538340486
"359",10,"Northern Lapwing","2017",2017,-5.03186231607887,0.201623524889395
"360",10,"Northern Lapwing","2018",2018,-5.27087375622765,0.172130124186828
"361",10,"Northern Lapwing","2019",2019,-4.91518032199628,0.224261851427903
"362",10,"Northern Lapwing","2020",2020,-5.16265039497768,0.188225202337014
"363",10,"Northern Lapwing","2021",2021,-5.23418271619945,0.175092472680136
"364",10,"Northern Lapwing","2022",2022,-5.17313274029125,0.210455650924911
"365",10,"Little Cormorant","before 2000",1992,-1.97042168041025,0.0376083538647037
"366",10,"Little Cormorant","2000-2006",2003,-1.50622862647041,0.0320661893102407
"367",10,"Little Cormorant","2007-2010",2009,-1.48099583598306,0.0265998997927402
"368",10,"Little Cormorant","2011-2012",2012,-1.38523182464324,0.0266366893348091
"369",10,"Little Cormorant","2013",2013,-1.46192100270445,0.0348299762019638
"370",10,"Little Cormorant","2014",2014,-1.4331095611361,0.0269980201574953
"371",10,"Little Cormorant","2015",2015,-1.51613798897855,0.0415828152521491
"372",10,"Little Cormorant","2016",2016,-1.46611108126335,0.027080054471433
"373",10,"Little Cormorant","2017",2017,-1.44864075742623,0.0272429815701756
"374",10,"Little Cormorant","2018",2018,-1.41647223207325,0.0258323227928647
"375",10,"Little Cormorant","2019",2019,-1.36194356369948,0.0316601564488114
"376",10,"Little Cormorant","2020",2020,-1.47790521392117,0.0246031255303183
"377",10,"Little Cormorant","2021",2021,-1.45096073126249,0.0254399161848088
"378",10,"Little Cormorant","2022",2022,-1.36979170911498,0.026772683092175
"379",10,"Black-winged Kite","before 2000",1992,-2.12175572927152,0.0509717607536869
"380",10,"Black-winged Kite","2000-2006",2003,-2.11088583443339,0.045172797712808
"381",10,"Black-winged Kite","2007-2010",2009,-2.38343572125831,0.0350178404660678
"382",10,"Black-winged Kite","2011-2012",2012,-2.54502610809298,0.0327678285196267
"383",10,"Black-winged Kite","2013",2013,-2.01630059458493,0.0510669206817994
"384",10,"Black-winged Kite","2014",2014,-2.25641160203944,0.0373197163782557
"385",10,"Black-winged Kite","2015",2015,-2.1409570079582,0.0546834776603913
"386",10,"Black-winged Kite","2016",2016,-2.36408066322763,0.0323598742298666
"387",10,"Black-winged Kite","2017",2017,-2.24329092671112,0.0379041780074029
"388",10,"Black-winged Kite","2018",2018,-2.40610081338512,0.0335133981386938
"389",10,"Black-winged Kite","2019",2019,-2.15358541563415,0.0443208631518733
"390",10,"Black-winged Kite","2020",2020,-2.39879518027282,0.0342667715922267
"391",10,"Black-winged Kite","2021",2021,-2.52332604416937,0.0341754733140432
"392",10,"Black-winged Kite","2022",2022,-2.20281779554393,0.0412831577862494
"393",10,"Montagu's Harrier","before 2000",1992,-3.51368344104651,0.141900958680286
"394",10,"Montagu's Harrier","2000-2006",2003,-3.7573269587583,0.127839321473274
"395",10,"Montagu's Harrier","2007-2010",2009,-3.89666949112188,0.0905684223718259
"396",10,"Montagu's Harrier","2011-2012",2012,-4.38508792315913,0.0811524885029152
